id,species,common_name,category,mean_lai,lai_min,lai_max,measurement_count,pft,canopy_form,climate,deciduous,tier,tier_source,sources,notes
129597,Stachys pusilla,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129598,Stachys albicaulis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129599,Stachys multicaulis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129600,Stachys persica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129601,Stachys rupestris,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129602,Stachys arenaria,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129603,Stachys ehrenbergii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129604,Stachys benthamiana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129605,Stachys hamata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129606,Stachys kouyangensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129607,Stachys iberica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129608,Stachys arabica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129609,Stachys quercetorum,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129610,Stachys radicans,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129611,Stachys agraria,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129612,Stachys aucheri,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129613,Stachys kurdica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129614,Stachys balansae,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129615,Stachys thracica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129616,Stachys viticina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129617,Stachys geobombycis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129618,Stachys dregeana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129619,Stachys boraginoides,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129620,Stachys glandulosissima,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129621,Stachys thirkei,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129622,Stachys officinalis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129623,Stachys grandifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129624,Stachys canescens,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129625,Stachys grandidentata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129626,Stachys melampyroides,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129627,Stachys neurocalycina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129628,Stachys mucronata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129629,Stachys natalensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129630,Stachys tetragona,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129631,Stachys elliptica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129632,Stachys mardinensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129633,Stachys sericantha,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129634,Stachys vuralii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129635,Stachys germanica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129636,Stachys bullata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129637,Stachys aspera,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129638,Stachys rotundifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129639,Stachys rivularis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129640,Stachys pacifica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129641,Stachys saxicola,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129642,Stachys megalodonta,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129643,Stachys spruneri,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129644,Stachys floccosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129645,Stachys circinata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129646,Stachys subaphylla,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129647,Stachys yemenensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129648,Stachys cordata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129649,Stachys alopecuros,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129650,Stachys affinis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129651,Stachys aurea,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129652,Stachys rigida,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129653,Stachys lavandulifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129654,Stachys eriantha,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129655,Stachys debilis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129656,Stachys setifera,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129657,Stachys argillicola,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129658,Stachys hispida,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129659,Stachys longispicata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129660,Stachys spectabilis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129661,Stachys pradica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129662,Stachys philippiana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129663,Stachys asterocalyx,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129664,Stachys pubescens,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129665,Stachys aegyptiaca,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
