id,species,accepted_name,gbif_taxon_key,family,order,common_name,growth_form,landscape_category,leaf_phenology,native_region,native_koppen,lai_mean,lai_min,lai_max,lai_sd,lai_n,lai_method,lai_context,lai_measurement_koppen,pft,tier,tier_source,urban_context,sources,notes,entry_date,data_version,ai_assisted,ai_model
31951,Pyrus elaeagrifolia,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31952,Pyrus elata,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31953,Pyrus eldarica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31954,Pyrus elongata,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31955,Pyrus erythrocarpa,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31956,Pyrus farsistanica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31957,Pyrus fauriei,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31958,Pyrus fedorovii,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31959,Pyrus ferganensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31960,Pyrus georgica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31961,Pyrus gergerana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31962,Pyrus gergeriana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31963,Pyrus ghahremanii,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31964,Pyrus gharbiana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31965,Pyrus glabra,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31966,Pyrus glaucescens,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31967,Pyrus grandifolia,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31968,Pyrus granulosa,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31969,Pyrus grossheimii,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31970,Pyrus hajastana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31971,Pyrus hakkiarica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31972,Pyrus hakodatensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31973,Pyrus hakunensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31974,Pyrus halleana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31975,Pyrus halliana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31976,Pyrus hidaensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31977,Pyrus hondoensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31978,Pyrus hopeiensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31979,Pyrus hupehensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31980,Pyrus hybr,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31981,Pyrus hybrid,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31982,Pyrus hyrcana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31983,Pyrus jacquemontiana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31984,Pyrus kansuensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31985,Pyrus keissleri,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31986,Pyrus ketzkhovelii,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31987,Pyrus koehnei,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31988,Pyrus korshinskyi,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31989,Pyrus kumaoni,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31990,Pyrus lecontei,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31991,Pyrus lindleyi,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31992,Pyrus magyarica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31993,Pyrus malus,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31994,Pyrus mamorensis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31995,Pyrus maulei,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31996,Pyrus medvedevii,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31997,Pyrus megrica,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31998,Pyrus meridionalis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
31999,Pyrus mesogea,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32000,Pyrus micromalus,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32001,Pyrus moiorum,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32002,Pyrus neoserrulata,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32003,Pyrus nivalis,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32004,Pyrus nutans,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32005,Pyrus oldhamiana,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
32006,Pyrus oleifolia,,,,,,tree,Tree,evergreen,,"Cfb,Dfb,Dfc",3.8,1.5,6.5,,0,PFT-inferred,inferred,,TeBD,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rosaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pyrus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
